date,open,high,low,close
1375585200,104.77951,105.098,104,105.0838
1375588800,105.0838,105.27199,104.50001,104.85999
1375592400,104.85998,104.85999,104.01111,104.5
1375596000,104.0176,104.98914,104.012,104.07
1375599600,104.07,104.55,103.50108,103.523
1375603200,103.5282,104.55,103.52818,104.55
1375606800,104.50002,105.09,103.8905,104.30001
1375610400,104.30002,104.8,104,104
1375614000,104.14999,104.95687,104.001,104.72001
1375617600,104.94983,104.99899,104,104.49998
1375621200,104.5,104.92385,104,104.2
1375624800,104.02294,104.99802,104.02293,104.50018
1375628400,104.5001,105,104.01428,104.20021
1375632000,104.201,105.07,103.99,104.49998
1375635600,104.00168,104.49997,103.588,103.89038
1375639200,104.47996,105.61,103.88358,105
1375642800,105,105.8852,105,105.8852
1375646400,105.8852,105.88557,105,105.25
1375650000,105.49999,106,105.25,105.26
1375653600,105.26,105.5,105,105.02023
1375657200,105.02023,105.98416,105.01,105.12
1375660800,105.12,105.94,105,105.06162
1375664400,105.06162,105.06164,105.0565,105.0565
1375668000,105.6,106.76,105.0565,106.72455
1375671600,106.6357,107,105.8,106.87607
1375675200,106.80001,106.9999,105.87021,105.99999
1375678800,105.98001,106.31,105.00001,105.92985
1375682400,105.80001,106.96,105.00002,106.23502
1375686000,106.23503,106.675,105.00001,105.89999
1375689600,105.89996,106.82731,105.25,106.37994
1375693200,106.37993,106.5,105.25327,105.99999
1375696800,105.99998,106.43721,105.5,105.52002
1375700400,105.52,106.49,105.34948,105.61519
1375704000,105.61519,106.5,105.34948,105.99998
1375707600,105.99996,107.59,105.61001,106.26739
1375711200,106.99226,107.77,106.52001,107.68863
1375714800,107.6886,107.71,106.28354,106.79
1375718400,106.79,107.72,106.22001,107.31901
1375722000,107.31398,107.5,106.39,107
1375725600,106.4,107.23991,106.39,106.65119
1375729200,106.64917,106.99996,106.401,106.40103
1375732800,106.401,107.49001,106.401,106.53002
1375736400,106.53003,107.184,106.5,107.04997
1375740000,107.04998,107.49799,106.32,106.44302
1375743600,106.44301,107.15,106.22001,106.72001
1375747200,106.22002,107,106.11111,106.89497
1375750800,106.49999,107.2,106.49999,106.51
1375754400,106.51,106.75,106.11,106.31999
1375758000,106.11,106.5,106,106.48997
1375761600,106.48998,106.5,105.51,105.51286
1375765200,105.51286,107.08,105.51001,106.50112
1375768800,106.50114,107.1,106.12567,106.12571
1375772400,106.12572,107,106.1,106.72
1375776000,106.72,106.8484,105.72044,105.8
1375779600,105.98999,106.85,105.5,105.81028
1375783200,105.81028,106.75789,105.63386,106.7529
1375786800,105.90011,106.75789,105.90011,106.05149
1375790400,106.72999,106.9,106.06,106.76001
1375794000,106.76002,107.339,106.72996,106.73
1375797600,106.73,107.34,106.72996,107.00924
1375801200,106.85001,107.4,106.10846,106.12901
1375804800,106.56296,107.24799,106.2,106.67
1375808400,106.67,107.5,106.3,106.88381
1375812000,106.88378,107.31948,105.11111,105.15438
1375815600,105.15438,106.28604,105.15438,105.59999
1375819200,105.50152,106.3,105.33333,105.33333
1375822800,105.99997,106.99,105.33333,106.46
1375826400,105.90001,106.94,105.81046,106.50001
1375830000,106.65001,106.94,105.70347,106.55641
1375833600,106.5564,106.55641,105.70347,106.465
1375837200,106,106.45998,105.465,105.46628
1375840800,105.99999,105.99999,105.33342,105.57499
1375844400,105.4065,106.95837,105.25,106.95837
1375848000,106.958,106.958,106.4,106.40001
1375851600,106.4,106.7985,106,106.05001
1375855200,106.66999,106.96,105.78998,105.81736
1375858800,106.32,106.5991,105.30011,105.31737
1375862400,105.31745,106.12,105.31745,106.12
1375866000,106.12,106.12,105.22,106.00001
1375869600,106.00001,106.12,105.22,106.075
1375873200,106.07499,106.29186,105.22,105.25008
1375876800,105.98999,105.99,105.25002,105.97
1375880400,105.97,106.64444,105.30007,105.84461
1375884000,105.84461,106.49,105.31,105.99998
1375887600,105.99998,106.11,105.55001,106.10999
1375891200,105.55,106.64444,105.38,106.11001
1375894800,106.11,106.6443,105.6,106.50449
1375898400,106.55157,106.55157,105.30001,105.999
1375902000,105.999,106.38427,105.35617,105.65
1375905600,105.69999,106.35306,105.4,106.35306
1375909200,106.35,106.35,105.43952,106.3
1375912800,106.3,106.31,105.321,105.99997
1375916400,105.50003,106.1,105.35117,105.98993
1375920000,105.98992,106.65,105.5,105.53
1375923600,105.5,106,105.5,105.99998
1375927200,105.96591,105.99998,105.50001,105.69996
